28654,0,4,5,4
28655,0,4,3,5
28656,0,1,1,3
28657,0,4,4,5
28658,0,5,5,5
28659,0,4,4,5
28660,0,4,4,5
28661,0,4,3,5
28662,0,1,1,2
28663,0,3,3,4
28664,0,2,2,4
28665,0,1,2,1
28666,0,1,2,5
28667,0,5,5,5
28668,0,1,2,3
28669,0,1,1,3
28670,0,1,2,3
28671,0,4,4,4
28672,0,4,4,5
28673,0,1,2,5
28674,0,1,1,3
28675,0,1,1,4
28676,0,5,5,5
28677,0,3,2,4
28678,0,4,3,5
28679,0,1,1,2
28680,0,1,2,5
28681,0,1,2,3
28682,0,1,1,3
28683,0,5,5,5
28684,0,2,2,5
28685,0,1,2,3
28686,0,2,2,3
28687,0,4,3,5
28688,0,4,4,5
28689,0,5,5,5
28690,0,5,5,5
28691,0,1,2,3
28692,0,2,2,1
28693,0,3,3,5
28694,0,2,4,4
28695,0,1,1,4
28696,0,4,5,5
28697,0,5,5,5
28698,0,5,5,4
28699,0,3,5,3
28700,0,5,5,5
28701,0,4,4,4
28702,0,1,1,1
28703,0,2,2,3
28704,0,5,5,5
28705,0,1,5,1
28706,0,4,5,3
28707,0,1,1,3
28708,0,5,5,4
28709,0,2,4,2
28710,0,3,5,3
28711,0,1,3,1
28712,0,1,1,5
28713,0,1,5,2
28714,0,4,5,4
28715,0,4,5,4
28716,0,5,5,4
28717,0,5,5,5
28718,0,4,5,4
28719,0,5,5,4
28720,0,3,4,3
28721,0,4,5,3
28722,0,5,5,5
28723,0,5,5,4
28724,0,1,3,1
28725,0,4,4,4
28726,0,5,5,5
28727,0,2,5,2
28728,0,1,3,1
28729,0,1,2,1
28730,0,1,1,1
28731,0,5,5,4
28732,0,1,1,1
28733,0,3,4,3
28734,0,2,5,2
28735,0,5,5,5
28736,0,3,5,3
28737,0,5,5,5
28738,0,5,5,5
28739,0,1,5,1
28740,0,4,5,4
28741,0,1,3,1
28742,0,2,5,2
28743,0,3,5,5
28744,0,1,5,2
28745,0,5,5,5
28746,0,4,5,4
28747,0,3,2,5
28748,0,5,5,5
28749,0,4,5,3
28750,0,5,5,5
28751,0,3,5,3
28752,0,1,3,1
28753,0,3,5,3
28754,0,1,5,1
28755,0,4,5,4
28756,0,4,5,4
28757,0,4,5,4
28758,0,1,4,1
28759,0,4,5,4
28760,0,5,5,5
28761,0,4,5,4
28762,0,2,5,2
28763,0,4,5,4
28764,0,5,5,5
28765,0,4,5,4
28766,0,5,5,5
28767,0,5,5,5
28768,0,1,4,1
28769,0,5,5,5
28770,0,5,5,5
28771,0,4,4,4
28772,0,5,4,3
28773,0,4,3,3
28774,0,4,3,4
28775,0,1,1,3
28776,0,5,5,4
28777,0,1,1,4
28778,0,4,4,5
28779,0,5,5,5
28780,0,5,5,5
28781,0,1,2,3
28782,0,4,4,5
28783,0,4,4,5
28784,0,2,2,5
28785,0,3,3,5
28786,0,1,1,5
28787,0,4,4,4
28788,0,3,3,5
28789,0,2,2,3
28790,0,5,5,5
28791,0,3,3,2
28792,0,1,1,1
28793,0,5,5,5
28794,0,3,3,3
28795,0,5,5,3
28796,0,3,3,3
28797,0,2,2,3
28798,0,1,1,1
28799,0,2,2,3
28800,0,5,5,3
28801,0,3,3,3
28802,0,1,1,3
28803,0,1,1,2
28804,0,5,5,2
28805,0,5,5,3
28806,0,5,5,3
28807,0,4,4,3
28808,0,3,3,3
28809,0,1,1,2
28810,0,1,1,2
28811,0,5,5,2
28812,0,5,5,2
28813,0,5,5,1
28814,0,1,1,1
28815,0,5,5,5
28816,0,2,5,2
28817,0,1,1,1
28818,0,1,1,1
28819,0,1,1,1
28820,0,1,1,1
28821,0,1,1,2
28822,0,1,1,1
28823,0,4,5,3
28824,0,5,5,2
28825,0,2,2,2
28826,0,4,4,2
28827,0,5,5,2
28828,0,5,5,2
28829,0,5,5,1
28830,0,5,5,2
28831,0,4,4,2
28832,0,1,1,1
28833,0,4,4,2
28834,0,5,5,2
28835,0,5,5,1
28836,0,3,3,2
28837,0,3,3,3
28838,0,4,4,1
28839,0,4,4,2
28840,0,5,5,2
28841,0,4,4,2
28842,0,4,4,1
28843,0,4,4,1
28844,0,5,5,2
28845,0,5,5,3
28846,0,3,3,2
28847,0,5,3,2
28848,0,2,2,1
28849,0,1,1,1
28850,0,5,5,3
28851,0,4,4,2
28852,0,5,3,2
28853,0,2,2,1
28854,0,5,4,1
28855,0,5,4,2
28856,0,5,4,1
28857,0,1,1,1
28858,0,4,4,3
28859,0,5,5,2
28860,0,3,3,2
28861,0,2,2,1
28862,0,5,3,1
28863,0,2,2,2
28864,0,5,5,1
28865,0,5,5,2
28866,0,4,4,2
28867,0,5,5,2
28868,0,5,5,2
28869,0,2,2,1
28870,0,5,5,2
28871,0,2,2,2
28872,0,1,1,1
28873,0,3,3,2
28874,0,4,4,3
28875,0,2,2,2
28876,0,3,3,1
28877,0,3,3,2
28878,0,1,1,1
28879,0,1,1,1
28880,0,5,4,4
28881,0,4,4,3
28882,0,1,1,3
28883,0,1,2,2
28884,0,4,4,3
28885,0,5,3,3
28886,0,1,2,3
28887,0,4,3,3
28888,0,2,2,2
28889,0,2,2,3
28890,0,2,2,3
28891,0,1,2,3
28892,0,5,4,3
28893,0,1,1,2
28894,0,1,1,1
28895,0,5,5,2
28896,0,4,4,3
28897,0,4,4,2
28898,0,1,1,2
28899,0,4,4,3
28900,0,5,4,3
28901,0,5,5,3
28902,0,5,5,5
28903,0,5,3,3
28904,0,5,5,5
28905,0,1,3,3
