28222,26,(E01) Testing understanding,(E04) Ask for an explanation,(E04) Ask for an explanation
28222,27,(E03) Provide an explanation,(E07) Providing Feedback,(E07) Providing Feedback
28222,28,(E04) Ask for an explanation,(E04) Ask for an explanation,(E04) Ask for an explanation
28222,29,(E03) Provide an explanation,(E03) Provide an explanation,(E03) Provide an explanation
28222,30,(E06) Signaling non-understanding,(E06) Signaling non-understanding,(E06) Signaling non-understanding
28222,31,(E07) Providing Feedback,(E04) Ask for an explanation,(E03) Provide an explanation
28222,32,(E06) Signaling non-understanding,(E06) Signaling non-understanding,(E06) Signaling non-understanding
28222,33,(E03) Provide an explanation,(E03) Provide an explanation,(E03) Provide an explanation
28222,34,(E07) Providing Feedback,(E08) Providing Assessment,(E08) Providing Assessment
28222,35,(E03) Provide an explanation,(E03) Provide an explanation,(E03) Provide an explanation
28222,36,(E08) Providing Assessment,(E07) Providing Feedback,(E07) Providing Feedback
28222,37,(E03) Provide an explanation,(E07) Providing Feedback,(E07) Providing Feedback
28222,38,(E06) Signaling non-understanding,(E04) Ask for an explanation,(E04) Ask for an explanation
28222,39,(E08) Providing Assessment,(E05) Signaling understanding,(E05) Signaling understanding
28222,40,(E07) Providing Feedback,(E08) Providing Assessment,(E09) Other
28223,1,(E04) Ask for an explanation,(E04) Ask for an explanation,(E04) Ask for an explanation
28223,2,(E03) Provide an explanation,(E03) Provide an explanation,(E03) Provide an explanation
28223,3,(E04) Ask for an explanation,(E04) Ask for an explanation,(E04) Ask for an explanation
28223,4,(E03) Provide an explanation,(E03) Provide an explanation,(E03) Provide an explanation
28223,5,(E06) Signaling non-understanding,(E06) Signaling non-understanding,(E06) Signaling non-understanding
28223,6,(E03) Provide an explanation,(E03) Provide an explanation,(E03) Provide an explanation
28223,7,(E06) Signaling non-understanding,(E06) Signaling non-understanding,(E06) Signaling non-understanding
28223,8,(E07) Providing Feedback,(E07) Providing Feedback,(E07) Providing Feedback
28223,9,(E06) Signaling non-understanding,(E06) Signaling non-understanding,(E06) Signaling non-understanding
28223,10,(E07) Providing Feedback,(E07) Providing Feedback,(E07) Providing Feedback
28223,11,(E06) Signaling non-understanding,(E06) Signaling non-understanding,(E04) Ask for an explanation
28223,12,(E04) Ask for an explanation,(E04) Ask for an explanation,(E03) Provide an explanation
28223,13,(E06) Signaling non-understanding,(E06) Signaling non-understanding,(E06) Signaling non-understanding
28223,14,(E03) Provide an explanation,(E03) Provide an explanation,(E03) Provide an explanation
28223,15,(E03) Provide an explanation,(E03) Provide an explanation,(E03) Provide an explanation
28223,16,(E03) Provide an explanation,(E03) Provide an explanation,(E03) Provide an explanation
28223,17,(E04) Ask for an explanation,(E04) Ask for an explanation,(E04) Ask for an explanation
28223,18,(E03) Provide an explanation,(E03) Provide an explanation,(E03) Provide an explanation
28223,19,(E07) Providing Feedback,(E07) Providing Feedback,(E07) Providing Feedback
28223,20,(E03) Provide an explanation,(E03) Provide an explanation,(E03) Provide an explanation
28223,21,(E07) Providing Feedback,(E07) Providing Feedback,(E07) Providing Feedback
28223,22,(E07) Providing Feedback,(E07) Providing Feedback,(E07) Providing Feedback
28223,23,(E07) Providing Feedback,(E07) Providing Feedback,(E07) Providing Feedback
28223,24,(E03) Provide an explanation,(E03) Provide an explanation,(E03) Provide an explanation
28223,25,(E06) Signaling non-understanding,(E06) Signaling non-understanding,(E06) Signaling non-understanding
28223,26,(E03) Provide an explanation,(E03) Provide an explanation,(E03) Provide an explanation
28223,27,(E06) Signaling non-understanding,(E06) Signaling non-understanding,(E04) Ask for an explanation
28223,28,(E03) Provide an explanation,(E03) Provide an explanation,(E03) Provide an explanation
28223,29,(E03) Provide an explanation,(E03) Provide an explanation,(E03) Provide an explanation
28223,30,(E03) Provide an explanation,(E03) Provide an explanation,(E03) Provide an explanation
28223,31,(E04) Ask for an explanation,(E04) Ask for an explanation,(E04) Ask for an explanation
28223,32,(E07) Providing Feedback,(E07) Providing Feedback,(E07) Providing Feedback
28223,33,(E04) Ask for an explanation,(E04) Ask for an explanation,(E04) Ask for an explanation
28223,34,(E03) Provide an explanation,(E03) Provide an explanation,(E03) Provide an explanation
28223,35,(E07) Providing Feedback,(E07) Providing Feedback,(E07) Providing Feedback
28223,36,(E03) Provide an explanation,(E03) Provide an explanation,(E03) Provide an explanation
28223,37,(E04) Ask for an explanation,(E04) Ask for an explanation,(E04) Ask for an explanation
28223,38,(E07) Providing Feedback,(E07) Providing Feedback,(E07) Providing Feedback
28223,39,(E04) Ask for an explanation,(E04) Ask for an explanation,(E03) Provide an explanation
28223,40,(E08) Providing Assessment,(E08) Providing Assessment,(E08) Providing Assessment
28224,1,(E04) Ask for an explanation,(E09) Other,(E04) Ask for an explanation
28224,2,(E07) Providing Feedback,(E07) Providing Feedback,(E07) Providing Feedback
28224,3,(E06) Signaling non-understanding,(E05) Signaling understanding,(E06) Signaling non-understanding
28224,4,(E03) Provide an explanation,(E03) Provide an explanation,(E03) Provide an explanation
28224,5,(E06) Signaling non-understanding,(E06) Signaling non-understanding,(E06) Signaling non-understanding
28224,6,(E03) Provide an explanation,(E01) Testing understanding,(E03) Provide an explanation
28224,7,(E04) Ask for an explanation,(E06) Signaling non-understanding,(E04) Ask for an explanation
28224,8,(E03) Provide an explanation,(E03) Provide an explanation,(E03) Provide an explanation
28224,9,(E06) Signaling non-understanding,(E06) Signaling non-understanding,(E06) Signaling non-understanding
28224,10,(E04) Ask for an explanation,(E04) Ask for an explanation,(E04) Ask for an explanation
28224,11,(E06) Signaling non-understanding,(E06) Signaling non-understanding,(E06) Signaling non-understanding
28224,12,(E03) Provide an explanation,(E03) Provide an explanation,(E03) Provide an explanation
28224,13,(E06) Signaling non-understanding,(E06) Signaling non-understanding,(E06) Signaling non-understanding
28224,14,(E03) Provide an explanation,(E03) Provide an explanation,(E10) Introducing Extraneous Information
28224,15,(E07) Providing Feedback,(E04) Ask for an explanation,(E07) Providing Feedback
28224,16,(E03) Provide an explanation,(E03) Provide an explanation,(E03) Provide an explanation
28224,17,(E06) Signaling non-understanding,(E04) Ask for an explanation,(E06) Signaling non-understanding
28224,18,(E03) Provide an explanation,(E03) Provide an explanation,(E03) Provide an explanation
28224,19,(E06) Signaling non-understanding,(E06) Signaling non-understanding,(E06) Signaling non-understanding
28224,20,(E01) Testing understanding,(E01) Testing understanding,(E01) Testing understanding
28224,21,(E06) Signaling non-understanding,(E06) Signaling non-understanding,(E06) Signaling non-understanding
28224,22,(E03) Provide an explanation,(E03) Provide an explanation,(E03) Provide an explanation
28224,23,(E06) Signaling non-understanding,(E06) Signaling non-understanding,(E06) Signaling non-understanding
28224,24,(E03) Provide an explanation,(E03) Provide an explanation,(E03) Provide an explanation
28224,25,(E06) Signaling non-understanding,(E06) Signaling non-understanding,(E06) Signaling non-understanding
28224,26,(E07) Providing Feedback,(E03) Provide an explanation,(E07) Providing Feedback
28224,27,(E06) Signaling non-understanding,(E06) Signaling non-understanding,(E06) Signaling non-understanding
28224,28,(E01) Testing understanding,(E01) Testing understanding,(E01) Testing understanding
28224,29,(E06) Signaling non-understanding,(E06) Signaling non-understanding,(E06) Signaling non-understanding
28224,30,(E06) Signaling non-understanding,(E06) Signaling non-understanding,(E06) Signaling non-understanding
28224,31,(E06) Signaling non-understanding,(E06) Signaling non-understanding,(E06) Signaling non-understanding
28224,32,(E01) Testing understanding,(E01) Testing understanding,(E07) Providing Feedback
28224,33,(E06) Signaling non-understanding,(E06) Signaling non-understanding,(E06) Signaling non-understanding
28224,34,(E04) Ask for an explanation,(E04) Ask for an explanation,(E04) Ask for an explanation
28224,35,(E06) Signaling non-understanding,(E06) Signaling non-understanding,(E06) Signaling non-understanding
28224,36,(E03) Provide an explanation,(E03) Provide an explanation,(E03) Provide an explanation
28224,37,(E04) Ask for an explanation,(E06) Signaling non-understanding,(E04) Ask for an explanation
28224,38,(E07) Providing Feedback,(E07) Providing Feedback,(E07) Providing Feedback
28224,39,(E07) Providing Feedback,(E10) Introducing Extraneous Information,(E07) Providing Feedback
28225,1,(E04) Ask for an explanation,(E04) Ask for an explanation,(E04) Ask for an explanation
28225,2,(E03) Provide an explanation,(E03) Provide an explanation,(E03) Provide an explanation
28225,3,(E06) Signaling non-understanding,(E06) Signaling non-understanding,(E06) Signaling non-understanding
28225,4,(E03) Provide an explanation,(E03) Provide an explanation,(E03) Provide an explanation
28225,5,(E06) Signaling non-understanding,(E06) Signaling non-understanding,(E06) Signaling non-understanding
28225,6,(E07) Providing Feedback,(E07) Providing Feedback,(E07) Providing Feedback
28225,7,(E06) Signaling non-understanding,(E06) Signaling non-understanding,(E06) Signaling non-understanding
28225,8,(E07) Providing Feedback,(E07) Providing Feedback,(E07) Providing Feedback
28225,9,(E06) Signaling non-understanding,(E06) Signaling non-understanding,(E04) Ask for an explanation
28225,10,(E07) Providing Feedback,(E07) Providing Feedback,(E03) Provide an explanation
28225,11,(E06) Signaling non-understanding,(E06) Signaling non-understanding,(E06) Signaling non-understanding
28225,12,(E03) Provide an explanation,(E03) Provide an explanation,(E03) Provide an explanation
28225,13,(E07) Providing Feedback,(E07) Providing Feedback,(E03) Provide an explanation
28225,14,(E03) Provide an explanation,(E03) Provide an explanation,(E03) Provide an explanation
28225,15,(E04) Ask for an explanation,(E04) Ask for an explanation,(E04) Ask for an explanation
28225,16,(E03) Provide an explanation,(E03) Provide an explanation,(E03) Provide an explanation
28225,17,(E07) Providing Feedback,(E07) Providing Feedback,(E07) Providing Feedback
28225,18,(E03) Provide an explanation,(E03) Provide an explanation,(E03) Provide an explanation
28225,19,(E06) Signaling non-understanding,(E06) Signaling non-understanding,(E06) Signaling non-understanding
28225,20,(E03) Provide an explanation,(E03) Provide an explanation,(E07) Providing Feedback
28225,21,(E07) Providing Feedback,(E07) Providing Feedback,(E07) Providing Feedback
28225,22,(E07) Providing Feedback,(E07) Providing Feedback,(E03) Provide an explanation
28225,23,(E07) Providing Feedback,(E07) Providing Feedback,(E06) Signaling non-understanding
28225,24,(E03) Provide an explanation,(E03) Provide an explanation,(E03) Provide an explanation
28225,25,(E04) Ask for an explanation,(E04) Ask for an explanation,(E04) Ask for an explanation
28225,26,(E07) Providing Feedback,(E07) Providing Feedback,(E03) Provide an explanation
28225,27,(E06) Signaling non-understanding,(E06) Signaling non-understanding,(E03) Provide an explanation
28225,28,(E03) Provide an explanation,(E03) Provide an explanation,(E03) Provide an explanation
28225,29,(E04) Ask for an explanation,(E04) Ask for an explanation,(E04) Ask for an explanation
28225,30,(E07) Providing Feedback,(E07) Providing Feedback,(E07) Providing Feedback
28225,31,(E04) Ask for an explanation,(E04) Ask for an explanation,(E04) Ask for an explanation
28225,32,(E03) Provide an explanation,(E03) Provide an explanation,(E03) Provide an explanation
28225,33,(E08) Providing Assessment,(E08) Providing Assessment,(E07) Providing Feedback
28225,34,(E03) Provide an explanation,(E03) Provide an explanation,(E03) Provide an explanation
28225,35,(E04) Ask for an explanation,(E04) Ask for an explanation,(E04) Ask for an explanation
28225,36,(E07) Providing Feedback,(E07) Providing Feedback,(E07) Providing Feedback
28225,37,(E07) Providing Feedback,(E07) Providing Feedback,(E03) Provide an explanation
28225,38,(E08) Providing Assessment,(E08) Providing Assessment,(E08) Providing Assessment
28226,1,(E04) Ask for an explanation,(E04) Ask for an explanation,(E04) Ask for an explanation
28226,2,(E03) Provide an explanation,(E03) Provide an explanation,(E03) Provide an explanation
28226,3,(E06) Signaling non-understanding,(E06) Signaling non-understanding,(E06) Signaling non-understanding
28226,4,(E01) Testing understanding,(E01) Testing understanding,(E01) Testing understanding
28226,5,(E06) Signaling non-understanding,(E06) Signaling non-understanding,(E06) Signaling non-understanding
28226,6,(E03) Provide an explanation,(E03) Provide an explanation,(E03) Provide an explanation
28226,7,(E06) Signaling non-understanding,(E06) Signaling non-understanding,(E06) Signaling non-understanding
28226,8,(E07) Providing Feedback,(E07) Providing Feedback,(E04) Ask for an explanation
28226,9,(E04) Ask for an explanation,(E04) Ask for an explanation,(E06) Signaling non-understanding
28226,10,(E03) Provide an explanation,(E03) Provide an explanation,(E03) Provide an explanation
28226,11,(E06) Signaling non-understanding,(E06) Signaling non-understanding,(E06) Signaling non-understanding
28226,12,(E03) Provide an explanation,(E03) Provide an explanation,(E03) Provide an explanation
28226,13,(E04) Ask for an explanation,(E10) Introducing Extraneous Information,(E04) Ask for an explanation
28226,14,(E01) Testing understanding,(E01) Testing understanding,(E03) Provide an explanation
28226,15,(E06) Signaling non-understanding,(E06) Signaling non-understanding,(E06) Signaling non-understanding
28226,16,(E03) Provide an explanation,(E03) Provide an explanation,(E03) Provide an explanation
28226,17,(E04) Ask for an explanation,(E04) Ask for an explanation,(E05) Signaling understanding
28226,18,(E04) Ask for an explanation,(E04) Ask for an explanation,(E01) Testing understanding
28226,19,(E06) Signaling non-understanding,(E06) Signaling non-understanding,(E06) Signaling non-understanding
28226,20,(E03) Provide an explanation,(E03) Provide an explanation,(E03) Provide an explanation
28226,21,(E06) Signaling non-understanding,(E06) Signaling non-understanding,(E06) Signaling non-understanding
28226,22,(E03) Provide an explanation,(E03) Provide an explanation,(E03) Provide an explanation
28226,23,(E06) Signaling non-understanding,(E06) Signaling non-understanding,(E06) Signaling non-understanding
28226,24,(E07) Providing Feedback,(E07) Providing Feedback,(E07) Providing Feedback
28226,25,(E04) Ask for an explanation,(E04) Ask for an explanation,(E04) Ask for an explanation
28226,26,(E03) Provide an explanation,(E03) Provide an explanation,(E03) Provide an explanation
28226,27,(E06) Signaling non-understanding,(E06) Signaling non-understanding,(E06) Signaling non-understanding
28226,28,(E07) Providing Feedback,(E07) Providing Feedback,(E07) Providing Feedback
28226,29,(E04) Ask for an explanation,(E04) Ask for an explanation,(E05) Signaling understanding
28226,30,(E01) Testing understanding,(E01) Testing understanding,(E01) Testing understanding
28226,31,(E04) Ask for an explanation,(E04) Ask for an explanation,(E06) Signaling non-understanding
28226,32,(E04) Ask for an explanation,(E04) Ask for an explanation,(E04) Ask for an explanation
28226,33,(E06) Signaling non-understanding,(E06) Signaling non-understanding,(E06) Signaling non-understanding
28226,34,(E03) Provide an explanation,(E03) Provide an explanation,(E03) Provide an explanation
28226,35,(E04) Ask for an explanation,(E04) Ask for an explanation,(E04) Ask for an explanation
28226,36,(E07) Providing Feedback,(E07) Providing Feedback,(E07) Providing Feedback
28226,37,(E07) Providing Feedback,(E07) Providing Feedback,(E07) Providing Feedback
28227,1,(E04) Ask for an explanation,(E04) Ask for an explanation,(E04) Ask for an explanation
28227,2,(E03) Provide an explanation,(E03) Provide an explanation,(E03) Provide an explanation
28227,3,(E07) Providing Feedback,(E03) Provide an explanation,(E03) Provide an explanation
28227,4,(E03) Provide an explanation,(E07) Providing Feedback,(E07) Providing Feedback
28227,5,(E03) Provide an explanation,(E07) Providing Feedback,(E07) Providing Feedback
28227,6,(E07) Providing Feedback,(E03) Provide an explanation,(E07) Providing Feedback
28227,7,(E06) Signaling non-understanding,(E06) Signaling non-understanding,(E06) Signaling non-understanding
28227,8,(E04) Ask for an explanation,(E02) Testing prior knowledge,(E02) Testing prior knowledge
28227,9,(E07) Providing Feedback,(E03) Provide an explanation,(E03) Provide an explanation
28227,10,(E03) Provide an explanation,(E07) Providing Feedback,(E07) Providing Feedback
28227,11,(E03) Provide an explanation,(E07) Providing Feedback,(E07) Providing Feedback
28227,12,(E03) Provide an explanation,(E08) Providing Assessment,(E08) Providing Assessment
28227,13,(E03) Provide an explanation,(E03) Provide an explanation,(E03) Provide an explanation
28227,14,(E04) Ask for an explanation,(E07) Providing Feedback,(E07) Providing Feedback
28227,15,(E07) Providing Feedback,(E07) Providing Feedback,(E07) Providing Feedback
28227,16,(E03) Provide an explanation,(E07) Providing Feedback,(E07) Providing Feedback
28227,17,(E07) Providing Feedback,(E07) Providing Feedback,(E07) Providing Feedback
28227,18,(E03) Provide an explanation,(E03) Provide an explanation,(E03) Provide an explanation
28227,19,(E03) Provide an explanation,(E07) Providing Feedback,(E07) Providing Feedback
28227,20,(E03) Provide an explanation,(E02) Testing prior knowledge,(E02) Testing prior knowledge
28227,21,(E07) Providing Feedback,(E03) Provide an explanation,(E06) Signaling non-understanding
28227,22,(E04) Ask for an explanation,(E04) Ask for an explanation,(E07) Providing Feedback
28227,23,(E03) Provide an explanation,(E03) Provide an explanation,(E06) Signaling non-understanding
28227,24,(E04) Ask for an explanation,(E07) Providing Feedback,(E07) Providing Feedback
28227,25,(E04) Ask for an explanation,(E07) Providing Feedback,(E04) Ask for an explanation
28227,26,(E03) Provide an explanation,(E07) Providing Feedback,(E07) Providing Feedback
28227,27,(E03) Provide an explanation,(E04) Ask for an explanation,(E07) Providing Feedback
28227,28,(E07) Providing Feedback,(E07) Providing Feedback,(E03) Provide an explanation
28227,29,(E03) Provide an explanation,(E03) Provide an explanation,(E05) Signaling understanding
28227,30,(E04) Ask for an explanation,(E04) Ask for an explanation,(E04) Ask for an explanation
28227,31,(E03) Provide an explanation,(E03) Provide an explanation,(E03) Provide an explanation
28227,32,(E07) Providing Feedback,(E07) Providing Feedback,(E06) Signaling non-understanding
28227,33,(E07) Providing Feedback,(E07) Providing Feedback,(E07) Providing Feedback
28227,34,(E07) Providing Feedback,(E10) Introducing Extraneous Information,(E05) Signaling understanding
28227,35,(E07) Providing Feedback,(E10) Introducing Extraneous Information,(E05) Signaling understanding
28227,36,(E07) Providing Feedback,(E10) Introducing Extraneous Information,(E07) Providing Feedback
28228,1,(E04) Ask for an explanation,(E04) Ask for an explanation,(E04) Ask for an explanation
28228,2,(E03) Provide an explanation,(E03) Provide an explanation,(E03) Provide an explanation
28228,3,(E04) Ask for an explanation,(E04) Ask for an explanation,(E04) Ask for an explanation
28228,4,(E03) Provide an explanation,(E03) Provide an explanation,(E03) Provide an explanation
28228,5,(E04) Ask for an explanation,(E04) Ask for an explanation,(E04) Ask for an explanation
28228,6,(E03) Provide an explanation,(E03) Provide an explanation,(E03) Provide an explanation
28228,7,(E04) Ask for an explanation,(E04) Ask for an explanation,(E04) Ask for an explanation
28228,8,(E03) Provide an explanation,(E03) Provide an explanation,(E03) Provide an explanation
28228,9,(E04) Ask for an explanation,(E04) Ask for an explanation,(E04) Ask for an explanation
28228,10,(E03) Provide an explanation,(E03) Provide an explanation,(E03) Provide an explanation
28228,11,(E04) Ask for an explanation,(E04) Ask for an explanation,(E04) Ask for an explanation
28228,12,(E03) Provide an explanation,(E10) Introducing Extraneous Information,(E03) Provide an explanation
28228,13,(E04) Ask for an explanation,(E04) Ask for an explanation,(E04) Ask for an explanation
28228,14,(E03) Provide an explanation,(E03) Provide an explanation,(E03) Provide an explanation
28228,15,(E04) Ask for an explanation,(E06) Signaling non-understanding,(E06) Signaling non-understanding
28228,16,(E07) Providing Feedback,(E03) Provide an explanation,(E03) Provide an explanation
28228,17,(E03) Provide an explanation,(E10) Introducing Extraneous Information,(E03) Provide an explanation
28228,18,(E03) Provide an explanation,(E03) Provide an explanation,(E03) Provide an explanation
28228,19,(E03) Provide an explanation,(E10) Introducing Extraneous Information,(E03) Provide an explanation
28228,20,(E03) Provide an explanation,(E10) Introducing Extraneous Information,(E03) Provide an explanation
28228,21,(E04) Ask for an explanation,(E04) Ask for an explanation,(E04) Ask for an explanation
28228,22,(E07) Providing Feedback,(E10) Introducing Extraneous Information,(E03) Provide an explanation
28228,23,(E03) Provide an explanation,(E10) Introducing Extraneous Information,(E07) Providing Feedback
28228,24,(E03) Provide an explanation,(E10) Introducing Extraneous Information,(E07) Providing Feedback
28228,25,(E03) Provide an explanation,(E07) Providing Feedback,(E07) Providing Feedback
28228,26,(E03) Provide an explanation,(E03) Provide an explanation,(E03) Provide an explanation
28228,27,(E03) Provide an explanation,(E07) Providing Feedback,(E07) Providing Feedback
28228,28,(E03) Provide an explanation,(E08) Providing Assessment,(E08) Providing Assessment
28228,29,(E03) Provide an explanation,(E07) Providing Feedback,(E10) Introducing Extraneous Information
28228,30,(E05) Signaling understanding,(E03) Provide an explanation,(E03) Provide an explanation
28228,31,(E03) Provide an explanation,(E10) Introducing Extraneous Information,(E03) Provide an explanation
28228,32,(E07) Providing Feedback,(E10) Introducing Extraneous Information,(E06) Signaling non-understanding
28228,33,(E07) Providing Feedback,(E03) Provide an explanation,(E03) Provide an explanation
28228,34,(E03) Provide an explanation,(E03) Provide an explanation,(E03) Provide an explanation
28228,35,(E04) Ask for an explanation,(E10) Introducing Extraneous Information,(E04) Ask for an explanation
28228,36,(E05) Signaling understanding,(E10) Introducing Extraneous Information,(E07) Providing Feedback
28229,1,(E04) Ask for an explanation,(E04) Ask for an explanation,(E04) Ask for an explanation
28229,2,(E03) Provide an explanation,(E03) Provide an explanation,(E03) Provide an explanation
28229,3,(E06) Signaling non-understanding,(E06) Signaling non-understanding,(E06) Signaling non-understanding
28229,4,(E07) Providing Feedback,(E07) Providing Feedback,(E07) Providing Feedback
28229,5,(E07) Providing Feedback,(E07) Providing Feedback,(E05) Signaling understanding
28229,6,(E07) Providing Feedback,(E07) Providing Feedback,(E07) Providing Feedback
28229,7,(E07) Providing Feedback,(E07) Providing Feedback,(E04) Ask for an explanation
28229,8,(E04) Ask for an explanation,(E04) Ask for an explanation,(E03) Provide an explanation
28229,9,(E06) Signaling non-understanding,(E06) Signaling non-understanding,(E06) Signaling non-understanding
28229,10,(E04) Ask for an explanation,(E04) Ask for an explanation,(E03) Provide an explanation
28229,11,(E06) Signaling non-understanding,(E06) Signaling non-understanding,(E03) Provide an explanation
28229,12,(E07) Providing Feedback,(E07) Providing Feedback,(E03) Provide an explanation
28229,13,(E04) Ask for an explanation,(E04) Ask for an explanation,(E04) Ask for an explanation
28229,14,(E03) Provide an explanation,(E03) Provide an explanation,(E03) Provide an explanation
28229,15,(E07) Providing Feedback,(E07) Providing Feedback,(E07) Providing Feedback
28229,16,(E03) Provide an explanation,(E03) Provide an explanation,(E03) Provide an explanation
28229,17,(E03) Provide an explanation,(E03) Provide an explanation,(E07) Providing Feedback
28229,18,(E03) Provide an explanation,(E03) Provide an explanation,(E07) Providing Feedback
28229,19,(E04) Ask for an explanation,(E04) Ask for an explanation,(E07) Providing Feedback
28229,20,(E07) Providing Feedback,(E07) Providing Feedback,(E03) Provide an explanation
28229,21,(E04) Ask for an explanation,(E04) Ask for an explanation,(E06) Signaling non-understanding
28229,22,(E03) Provide an explanation,(E03) Provide an explanation,(E03) Provide an explanation
28229,23,(E04) Ask for an explanation,(E04) Ask for an explanation,(E04) Ask for an explanation
28229,24,(E07) Providing Feedback,(E07) Providing Feedback,(E03) Provide an explanation
28229,25,(E03) Provide an explanation,(E03) Provide an explanation,(E03) Provide an explanation
28229,26,(E03) Provide an explanation,(E03) Provide an explanation,(E03) Provide an explanation
28229,27,(E04) Ask for an explanation,(E04) Ask for an explanation,(E04) Ask for an explanation
28229,28,(E07) Providing Feedback,(E07) Providing Feedback,(E07) Providing Feedback
28229,29,(E04) Ask for an explanation,(E04) Ask for an explanation,(E04) Ask for an explanation
28229,30,(E03) Provide an explanation,(E03) Provide an explanation,(E03) Provide an explanation
28229,31,(E04) Ask for an explanation,(E04) Ask for an explanation,(E07) Providing Feedback
28229,32,(E07) Providing Feedback,(E07) Providing Feedback,(E03) Provide an explanation
28229,33,(E04) Ask for an explanation,(E04) Ask for an explanation,(E04) Ask for an explanation
28229,34,(E07) Providing Feedback,(E07) Providing Feedback,(E07) Providing Feedback
28229,35,(E07) Providing Feedback,(E07) Providing Feedback,(E03) Provide an explanation
28229,36,(E07) Providing Feedback,(E07) Providing Feedback,(E08) Providing Assessment
28230,1,(E04) Ask for an explanation,(E04) Ask for an explanation,(E04) Ask for an explanation
28230,2,(E04) Ask for an explanation,(E04) Ask for an explanation,(E04) Ask for an explanation
28230,3,(E03) Provide an explanation,(E03) Provide an explanation,(E03) Provide an explanation
28230,4,(E04) Ask for an explanation,(E07) Providing Feedback,(E07) Providing Feedback
28230,5,(E06) Signaling non-understanding,(E06) Signaling non-understanding,(E06) Signaling non-understanding
28230,6,(E04) Ask for an explanation,(E03) Provide an explanation,(E03) Provide an explanation
28230,7,(E03) Provide an explanation,(E03) Provide an explanation,(E03) Provide an explanation
28230,8,(E03) Provide an explanation,(E03) Provide an explanation,(E03) Provide an explanation
28230,9,(E07) Providing Feedback,(E03) Provide an explanation,(E03) Provide an explanation
28230,10,(E04) Ask for an explanation,(E04) Ask for an explanation,(E03) Provide an explanation
28230,11,(E03) Provide an explanation,(E09) Other,(E09) Other
28230,12,(E04) Ask for an explanation,(E08) Providing Assessment,(E08) Providing Assessment
28230,13,(E03) Provide an explanation,(E04) Ask for an explanation,(E04) Ask for an explanation
28230,14,(E07) Providing Feedback,(E08) Providing Assessment,(E08) Providing Assessment
28230,15,(E07) Providing Feedback,(E07) Providing Feedback,(E07) Providing Feedback
28230,16,(E04) Ask for an explanation,(E04) Ask for an explanation,(E04) Ask for an explanation
28230,17,(E03) Provide an explanation,(E06) Signaling non-understanding,(E06) Signaling non-understanding
28230,18,(E07) Providing Feedback,(E03) Provide an explanation,(E03) Provide an explanation
28230,19,(E07) Providing Feedback,(E04) Ask for an explanation,(E04) Ask for an explanation
28230,20,(E04) Ask for an explanation,(E04) Ask for an explanation,(E04) Ask for an explanation
28230,21,(E04) Ask for an explanation,(E07) Providing Feedback,(E07) Providing Feedback
28230,22,(E04) Ask for an explanation,(E04) Ask for an explanation,(E04) Ask for an explanation
28230,23,(E07) Providing Feedback,(E07) Providing Feedback,(E07) Providing Feedback
28230,24,(E07) Providing Feedback,(E04) Ask for an explanation,(E04) Ask for an explanation
28230,25,(E03) Provide an explanation,(E06) Signaling non-understanding,(E06) Signaling non-understanding
