28224,5,(T03) A related topic,(T02) A subtopic,(T03) A related topic
28224,6,(T03) A related topic,(T02) A subtopic,(T03) A related topic
28224,7,(T03) A related topic,(T02) A subtopic,(T03) A related topic
28224,8,(T03) A related topic,(T02) A subtopic,(T03) A related topic
28224,9,(T03) A related topic,(T03) A related topic,(T03) A related topic
28224,10,(T03) A related topic,(T03) A related topic,(T03) A related topic
28224,11,(T03) A related topic,(T03) A related topic,(T03) A related topic
28224,12,(T03) A related topic,(T03) A related topic,(T03) A related topic
28224,13,(T03) A related topic,(T03) A related topic,(T03) A related topic
28224,14,(T03) A related topic,(T03) A related topic,(T03) A related topic
28224,15,(T03) A related topic,(T03) A related topic,(T03) A related topic
28224,16,(T03) A related topic,(T03) A related topic,(T03) A related topic
28224,17,(T03) A related topic,(T03) A related topic,(T03) A related topic
28224,18,(T03) A related topic,(T03) A related topic,(T03) A related topic
28224,19,(T03) A related topic,(T03) A related topic,(T03) A related topic
28224,20,(T03) A related topic,(T03) A related topic,(T03) A related topic
28224,21,(T03) A related topic,(T02) A subtopic,(T03) A related topic
28224,22,(T03) A related topic,(T03) A related topic,(T03) A related topic
28224,23,(T03) A related topic,(T03) A related topic,(T03) A related topic
28224,24,(T03) A related topic,(T03) A related topic,(T03) A related topic
28224,25,(T03) A related topic,(T03) A related topic,(T03) A related topic
28224,26,(T03) A related topic,(T03) A related topic,(T03) A related topic
28224,27,(T03) A related topic,(T03) A related topic,(T03) A related topic
28224,28,(T03) A related topic,(T03) A related topic,(T03) A related topic
28224,29,(T03) A related topic,(T04) Other - No topic was introduced,(T04) Other - No topic was introduced
28224,30,(T03) A related topic,(T04) Other - No topic was introduced,(T04) Other - No topic was introduced
28224,31,(T03) A related topic,(T03) A related topic,(T03) A related topic
28224,32,(T03) A related topic,(T03) A related topic,(T03) A related topic
28224,33,(T03) A related topic,(T03) A related topic,(T03) A related topic
28224,34,(T03) A related topic,(T03) A related topic,(T03) A related topic
28224,35,(T03) A related topic,(T03) A related topic,(T03) A related topic
28224,36,(T03) A related topic,(T03) A related topic,(T03) A related topic
28224,37,(T03) A related topic,(T03) A related topic,(T03) A related topic
28224,38,(T03) A related topic,(T04) Other - No topic was introduced,(T03) A related topic
28224,39,(T03) A related topic,(T04) Other - No topic was introduced,(T03) A related topic
28225,1,(T01) It is the main topic,(T01) It is the main topic,(T01) It is the main topic
28225,2,(T01) It is the main topic,(T01) It is the main topic,(T01) It is the main topic
28225,3,(T01) It is the main topic,(T01) It is the main topic,(T01) It is the main topic
28225,4,(T01) It is the main topic,(T01) It is the main topic,(T01) It is the main topic
28225,5,(T01) It is the main topic,(T01) It is the main topic,(T04) Other - No topic was introduced
28225,6,(T01) It is the main topic,(T01) It is the main topic,(T04) Other - No topic was introduced
28225,7,(T01) It is the main topic,(T01) It is the main topic,(T02) A subtopic
28225,8,(T01) It is the main topic,(T01) It is the main topic,(T02) A subtopic
28225,9,(T01) It is the main topic,(T01) It is the main topic,(T01) It is the main topic
28225,10,(T01) It is the main topic,(T01) It is the main topic,(T02) A subtopic
28225,11,(T01) It is the main topic,(T01) It is the main topic,(T02) A subtopic
28225,12,(T01) It is the main topic,(T01) It is the main topic,(T01) It is the main topic
28225,13,(T01) It is the main topic,(T01) It is the main topic,(T04) Other - No topic was introduced
28225,14,(T01) It is the main topic,(T01) It is the main topic,(T02) A subtopic
28225,15,(T01) It is the main topic,(T01) It is the main topic,(T01) It is the main topic
28225,16,(T01) It is the main topic,(T01) It is the main topic,(T01) It is the main topic
28225,17,(T01) It is the main topic,(T01) It is the main topic,(T03) A related topic
28225,18,(T01) It is the main topic,(T01) It is the main topic,(T03) A related topic
28225,19,(T01) It is the main topic,(T01) It is the main topic,(T04) Other - No topic was introduced
28225,20,(T01) It is the main topic,(T01) It is the main topic,(T02) A subtopic
28225,21,(T02) A subtopic,(T02) A subtopic,(T03) A related topic
28225,22,(T02) A subtopic,(T02) A subtopic,(T02) A subtopic
28225,23,(T02) A subtopic,(T02) A subtopic,(T01) It is the main topic
28225,24,(T02) A subtopic,(T02) A subtopic,(T02) A subtopic
28225,25,(T02) A subtopic,(T02) A subtopic,(T04) Other - No topic was introduced
28225,26,(T02) A subtopic,(T02) A subtopic,(T01) It is the main topic
28225,27,(T02) A subtopic,(T02) A subtopic,(T01) It is the main topic
28225,28,(T02) A subtopic,(T02) A subtopic,(T01) It is the main topic
28225,29,(T02) A subtopic,(T02) A subtopic,(T02) A subtopic
28225,30,(T02) A subtopic,(T02) A subtopic,(T02) A subtopic
28225,31,(T02) A subtopic,(T02) A subtopic,(T02) A subtopic
28225,32,(T02) A subtopic,(T02) A subtopic,(T01) It is the main topic
28225,33,(T02) A subtopic,(T02) A subtopic,(T02) A subtopic
28225,34,(T02) A subtopic,(T02) A subtopic,(T02) A subtopic
28225,35,(T02) A subtopic,(T02) A subtopic,(T04) Other - No topic was introduced
28225,36,(T02) A subtopic,(T02) A subtopic,(T03) A related topic
28225,37,(T02) A subtopic,(T02) A subtopic,(T02) A subtopic
28225,38,(T02) A subtopic,(T02) A subtopic,(T04) Other - No topic was introduced
28226,1,(T01) It is the main topic,(T01) It is the main topic,(T01) It is the main topic
28226,2,(T02) A subtopic,(T02) A subtopic,(T03) A related topic
28226,3,(T02) A subtopic,(T02) A subtopic,(T02) A subtopic
28226,4,(T02) A subtopic,(T02) A subtopic,(T02) A subtopic
28226,5,(T02) A subtopic,(T02) A subtopic,(T02) A subtopic
28226,6,(T02) A subtopic,(T02) A subtopic,(T02) A subtopic
28226,7,(T02) A subtopic,(T02) A subtopic,(T03) A related topic
28226,8,(T02) A subtopic,(T02) A subtopic,(T03) A related topic
28226,9,(T02) A subtopic,(T02) A subtopic,(T03) A related topic
28226,10,(T02) A subtopic,(T02) A subtopic,(T03) A related topic
28226,11,(T02) A subtopic,(T02) A subtopic,(T03) A related topic
28226,12,(T02) A subtopic,(T02) A subtopic,(T03) A related topic
28226,13,(T02) A subtopic,(T02) A subtopic,(T03) A related topic
28226,14,(T02) A subtopic,(T02) A subtopic,(T02) A subtopic
28226,15,(T02) A subtopic,(T02) A subtopic,(T03) A related topic
28226,16,(T02) A subtopic,(T02) A subtopic,(T03) A related topic
28226,17,(T02) A subtopic,(T02) A subtopic,(T03) A related topic
28226,18,(T02) A subtopic,(T02) A subtopic,(T03) A related topic
28226,19,(T02) A subtopic,(T02) A subtopic,(T02) A subtopic
28226,20,(T02) A subtopic,(T02) A subtopic,(T03) A related topic
28226,21,(T02) A subtopic,(T02) A subtopic,(T03) A related topic
28226,22,(T02) A subtopic,(T02) A subtopic,(T02) A subtopic
28226,23,(T02) A subtopic,(T02) A subtopic,(T03) A related topic
28226,24,(T02) A subtopic,(T02) A subtopic,(T03) A related topic
28226,25,(T02) A subtopic,(T02) A subtopic,(T03) A related topic
28226,26,(T02) A subtopic,(T02) A subtopic,(T03) A related topic
28226,27,(T02) A subtopic,(T02) A subtopic,(T04) Other - No topic was introduced
28226,28,(T02) A subtopic,(T02) A subtopic,(T04) Other - No topic was introduced
28226,29,(T02) A subtopic,(T02) A subtopic,(T03) A related topic
28226,30,(T02) A subtopic,(T02) A subtopic,(T03) A related topic
28226,31,(T02) A subtopic,(T02) A subtopic,(T03) A related topic
28226,32,(T02) A subtopic,(T02) A subtopic,(T03) A related topic
28226,33,(T02) A subtopic,(T02) A subtopic,(T02) A subtopic
28226,34,(T02) A subtopic,(T02) A subtopic,(T03) A related topic
28226,35,(T02) A subtopic,(T02) A subtopic,(T03) A related topic
28226,36,(T04) Other - No topic was introduced,(T04) Other - No topic was introduced,(T04) Other - No topic was introduced
28226,37,(T04) Other - No topic was introduced,(T04) Other - No topic was introduced,(T04) Other - No topic was introduced
28227,1,(T01) It is the main topic,(T01) It is the main topic,(T01) It is the main topic
28227,2,(T01) It is the main topic,(T03) A related topic,(T03) A related topic
28227,3,(T01) It is the main topic,(T03) A related topic,(T03) A related topic
28227,4,(T01) It is the main topic,(T02) A subtopic,(T02) A subtopic
28227,5,(T01) It is the main topic,(T02) A subtopic,(T02) A subtopic
28227,6,(T01) It is the main topic,(T02) A subtopic,(T02) A subtopic
28227,7,(T01) It is the main topic,(T02) A subtopic,(T02) A subtopic
28227,8,(T02) A subtopic,(T03) A related topic,(T03) A related topic
28227,9,(T01) It is the main topic,(T01) It is the main topic,(T01) It is the main topic
28227,10,(T01) It is the main topic,(T01) It is the main topic,(T01) It is the main topic
28227,11,(T01) It is the main topic,(T01) It is the main topic,(T01) It is the main topic
28227,12,(T01) It is the main topic,(T01) It is the main topic,(T01) It is the main topic
28227,13,(T01) It is the main topic,(T01) It is the main topic,(T01) It is the main topic
28227,14,(T01) It is the main topic,(T01) It is the main topic,(T01) It is the main topic
28227,15,(T03) A related topic,(T01) It is the main topic,(T01) It is the main topic
28227,16,(T02) A subtopic,(T01) It is the main topic,(T01) It is the main topic
28227,17,(T02) A subtopic,(T02) A subtopic,(T02) A subtopic
28227,18,(T01) It is the main topic,(T02) A subtopic,(T02) A subtopic
28227,19,(T01) It is the main topic,(T02) A subtopic,(T02) A subtopic
28227,20,(T01) It is the main topic,(T01) It is the main topic,(T01) It is the main topic
28227,21,(T01) It is the main topic,(T01) It is the main topic,(T01) It is the main topic
28227,22,(T01) It is the main topic,(T04) Other - No topic was introduced,(T04) Other - No topic was introduced
28227,23,(T01) It is the main topic,(T01) It is the main topic,(T01) It is the main topic
28227,24,(T01) It is the main topic,(T01) It is the main topic,(T01) It is the main topic
28227,25,(T01) It is the main topic,(T03) A related topic,(T03) A related topic
28227,26,(T01) It is the main topic,(T03) A related topic,(T03) A related topic
28227,27,(T01) It is the main topic,(T03) A related topic,(T04) Other - No topic was introduced
28227,28,(T01) It is the main topic,(T03) A related topic,(T03) A related topic
28227,29,(T01) It is the main topic,(T01) It is the main topic,(T01) It is the main topic
28227,30,(T01) It is the main topic,(T01) It is the main topic,(T01) It is the main topic
28227,31,(T01) It is the main topic,(T03) A related topic,(T03) A related topic
28227,32,(T03) A related topic,(T03) A related topic,(T03) A related topic
28227,33,(T03) A related topic,(T03) A related topic,(T03) A related topic
28227,34,(T04) Other - No topic was introduced,(T04) Other - No topic was introduced,(T04) Other - No topic was introduced
28227,35,(T04) Other - No topic was introduced,(T04) Other - No topic was introduced,(T04) Other - No topic was introduced
28227,36,(T04) Other - No topic was introduced,(T04) Other - No topic was introduced,(T04) Other - No topic was introduced
28228,1,(T01) It is the main topic,(T01) It is the main topic,(T01) It is the main topic
28228,2,(T02) A subtopic,(T02) A subtopic,(T02) A subtopic
28228,3,(T02) A subtopic,(T02) A subtopic,(T02) A subtopic
28228,4,(T02) A subtopic,(T02) A subtopic,(T02) A subtopic
28228,5,(T02) A subtopic,(T02) A subtopic,(T02) A subtopic
28228,6,(T02) A subtopic,(T02) A subtopic,(T02) A subtopic
28228,7,(T02) A subtopic,(T02) A subtopic,(T02) A subtopic
28228,8,(T02) A subtopic,(T01) It is the main topic,(T01) It is the main topic
28228,9,(T02) A subtopic,(T02) A subtopic,(T02) A subtopic
28228,10,(T02) A subtopic,(T02) A subtopic,(T02) A subtopic
28228,11,(T02) A subtopic,(T02) A subtopic,(T02) A subtopic
28228,12,(T02) A subtopic,(T04) Other - No topic was introduced,(T04) Other - No topic was introduced
28228,13,(T02) A subtopic,(T04) Other - No topic was introduced,(T04) Other - No topic was introduced
28228,14,(T02) A subtopic,(T03) A related topic,(T03) A related topic
28228,15,(T02) A subtopic,(T03) A related topic,(T03) A related topic
28228,16,(T02) A subtopic,(T03) A related topic,(T03) A related topic
28228,17,(T02) A subtopic,(T04) Other - No topic was introduced,(T04) Other - No topic was introduced
28228,18,(T02) A subtopic,(T04) Other - No topic was introduced,(T04) Other - No topic was introduced
28228,19,(T02) A subtopic,(T04) Other - No topic was introduced,(T04) Other - No topic was introduced
28228,20,(T02) A subtopic,(T04) Other - No topic was introduced,(T04) Other - No topic was introduced
28228,21,(T02) A subtopic,(T04) Other - No topic was introduced,(T04) Other - No topic was introduced
28228,22,(T02) A subtopic,(T04) Other - No topic was introduced,(T04) Other - No topic was introduced
28228,23,(T02) A subtopic,(T04) Other - No topic was introduced,(T04) Other - No topic was introduced
28228,24,(T02) A subtopic,(T04) Other - No topic was introduced,(T04) Other - No topic was introduced
28228,25,(T02) A subtopic,(T04) Other - No topic was introduced,(T04) Other - No topic was introduced
28228,26,(T02) A subtopic,(T04) Other - No topic was introduced,(T04) Other - No topic was introduced
28228,27,(T02) A subtopic,(T04) Other - No topic was introduced,(T04) Other - No topic was introduced
28228,28,(T02) A subtopic,(T04) Other - No topic was introduced,(T04) Other - No topic was introduced
28228,29,(T02) A subtopic,(T04) Other - No topic was introduced,(T04) Other - No topic was introduced
28228,30,(T02) A subtopic,(T04) Other - No topic was introduced,(T04) Other - No topic was introduced
28228,31,(T02) A subtopic,(T04) Other - No topic was introduced,(T04) Other - No topic was introduced
28228,32,(T02) A subtopic,(T04) Other - No topic was introduced,(T04) Other - No topic was introduced
28228,33,(T02) A subtopic,(T04) Other - No topic was introduced,(T04) Other - No topic was introduced
28228,34,(T02) A subtopic,(T04) Other - No topic was introduced,(T04) Other - No topic was introduced
28228,35,(T02) A subtopic,(T04) Other - No topic was introduced,(T04) Other - No topic was introduced
28228,36,(T02) A subtopic,(T04) Other - No topic was introduced,(T04) Other - No topic was introduced
28229,1,(T01) It is the main topic,(T01) It is the main topic,(T01) It is the main topic
28229,2,(T01) It is the main topic,(T01) It is the main topic,(T01) It is the main topic
28229,3,(T01) It is the main topic,(T01) It is the main topic,(T03) A related topic
28229,4,(T01) It is the main topic,(T01) It is the main topic,(T04) Other - No topic was introduced
28229,5,(T01) It is the main topic,(T01) It is the main topic,(T02) A subtopic
28229,6,(T01) It is the main topic,(T01) It is the main topic,(T02) A subtopic
28229,7,(T01) It is the main topic,(T01) It is the main topic,(T01) It is the main topic
28229,8,(T01) It is the main topic,(T01) It is the main topic,(T02) A subtopic
28229,9,(T01) It is the main topic,(T01) It is the main topic,(T03) A related topic
28229,10,(T01) It is the main topic,(T01) It is the main topic,(T03) A related topic
28229,11,(T01) It is the main topic,(T01) It is the main topic,(T03) A related topic
28229,12,(T01) It is the main topic,(T01) It is the main topic,(T02) A subtopic
28229,13,(T01) It is the main topic,(T01) It is the main topic,(T01) It is the main topic
28229,14,(T01) It is the main topic,(T01) It is the main topic,(T01) It is the main topic
28229,15,(T01) It is the main topic,(T01) It is the main topic,(T02) A subtopic
28229,16,(T01) It is the main topic,(T01) It is the main topic,(T02) A subtopic
28229,17,(T01) It is the main topic,(T01) It is the main topic,(T04) Other - No topic was introduced
28229,18,(T01) It is the main topic,(T01) It is the main topic,(T02) A subtopic
28229,19,(T01) It is the main topic,(T01) It is the main topic,(T03) A related topic
28229,20,(T01) It is the main topic,(T01) It is the main topic,(T02) A subtopic
28229,21,(T01) It is the main topic,(T01) It is the main topic,(T01) It is the main topic
28229,22,(T01) It is the main topic,(T01) It is the main topic,(T01) It is the main topic
28229,23,(T01) It is the main topic,(T01) It is the main topic,(T04) Other - No topic was introduced
28229,24,(T01) It is the main topic,(T01) It is the main topic,(T01) It is the main topic
28229,25,(T01) It is the main topic,(T01) It is the main topic,(T01) It is the main topic
28229,26,(T01) It is the main topic,(T01) It is the main topic,(T01) It is the main topic
28229,27,(T01) It is the main topic,(T01) It is the main topic,(T02) A subtopic
28229,28,(T01) It is the main topic,(T01) It is the main topic,(T02) A subtopic
28229,29,(T01) It is the main topic,(T01) It is the main topic,(T02) A subtopic
28229,30,(T01) It is the main topic,(T01) It is the main topic,(T01) It is the main topic
28229,31,(T01) It is the main topic,(T01) It is the main topic,(T02) A subtopic
28229,32,(T01) It is the main topic,(T01) It is the main topic,(T02) A subtopic
28229,33,(T01) It is the main topic,(T01) It is the main topic,(T04) Other - No topic was introduced
28229,34,(T01) It is the main topic,(T01) It is the main topic,(T03) A related topic
28229,35,(T01) It is the main topic,(T01) It is the main topic,(T02) A subtopic
28229,36,(T01) It is the main topic,(T01) It is the main topic,(T04) Other - No topic was introduced
28230,1,(T01) It is the main topic,(T01) It is the main topic,(T01) It is the main topic
28230,2,(T02) A subtopic,(T02) A subtopic,(T02) A subtopic
28230,3,(T02) A subtopic,(T02) A subtopic,(T02) A subtopic
28230,4,(T02) A subtopic,(T04) Other - No topic was introduced,(T04) Other - No topic was introduced
28230,5,(T02) A subtopic,(T04) Other - No topic was introduced,(T04) Other - No topic was introduced
28230,6,(T02) A subtopic,(T02) A subtopic,(T02) A subtopic
28230,7,(T02) A subtopic,(T02) A subtopic,(T02) A subtopic
28230,8,(T02) A subtopic,(T02) A subtopic,(T02) A subtopic
28230,9,(T02) A subtopic,(T02) A subtopic,(T02) A subtopic
28230,10,(T02) A subtopic,(T02) A subtopic,(T02) A subtopic
28230,11,(T02) A subtopic,(T02) A subtopic,(T02) A subtopic
28230,12,(T02) A subtopic,(T02) A subtopic,(T02) A subtopic
28230,13,(T02) A subtopic,(T02) A subtopic,(T02) A subtopic
28230,14,(T02) A subtopic,(T04) Other - No topic was introduced,(T04) Other - No topic was introduced
28230,15,(T02) A subtopic,(T04) Other - No topic was introduced,(T04) Other - No topic was introduced
28230,16,(T02) A subtopic,(T02) A subtopic,(T02) A subtopic
28230,17,(T02) A subtopic,(T02) A subtopic,(T02) A subtopic
28230,18,(T02) A subtopic,(T03) A related topic,(T03) A related topic
28230,19,(T02) A subtopic,(T04) Other - No topic was introduced,(T04) Other - No topic was introduced
28230,20,(T02) A subtopic,(T02) A subtopic,(T02) A subtopic
28230,21,(T02) A subtopic,(T02) A subtopic,(T02) A subtopic
28230,22,(T02) A subtopic,(T01) It is the main topic,(T01) It is the main topic
28230,23,(T02) A subtopic,(T04) Other - No topic was introduced,(T04) Other - No topic was introduced
28230,24,(T02) A subtopic,(T04) Other - No topic was introduced,(T04) Other - No topic was introduced
28230,25,(T02) A subtopic,(T04) Other - No topic was introduced,(T04) Other - No topic was introduced
28230,26,(T02) A subtopic,(T04) Other - No topic was introduced,(T04) Other - No topic was introduced
28230,27,(T02) A subtopic,(T04) Other - No topic was introduced,(T04) Other - No topic was introduced
28230,28,(T02) A subtopic,(T04) Other - No topic was introduced,(T04) Other - No topic was introduced
28230,29,(T01) It is the main topic,(T01) It is the main topic,(T02) A subtopic
28230,30,(T01) It is the main topic,(T02) A subtopic,(T02) A subtopic
28230,31,(T02) A subtopic,(T03) A related topic,(T03) A related topic
28230,32,(T02) A subtopic,(T03) A related topic,(T03) A related topic
28230,33,(T02) A subtopic,(T04) Other - No topic was introduced,(T04) Other - No topic was introduced
28230,34,(T02) A subtopic,(T04) Other - No topic was introduced,(T04) Other - No topic was introduced
28231,1,(T01) It is the main topic,(T01) It is the main topic,(T01) It is the main topic
28231,2,(T02) A subtopic,(T02) A subtopic,(T04) Other - No topic was introduced
28231,3,(T01) It is the main topic,(T01) It is the main topic,(T02) A subtopic
28231,4,(T01) It is the main topic,(T01) It is the main topic,(T02) A subtopic
28231,5,(T01) It is the main topic,(T01) It is the main topic,(T01) It is the main topic
28231,6,(T01) It is the main topic,(T01) It is the main topic,(T02) A subtopic
28231,7,(T01) It is the main topic,(T01) It is the main topic,(T03) A related topic
28231,8,(T01) It is the main topic,(T01) It is the main topic,(T03) A related topic
28231,9,(T01) It is the main topic,(T01) It is the main topic,(T03) A related topic
28231,10,(T01) It is the main topic,(T01) It is the main topic,(T02) A subtopic
28231,11,(T01) It is the main topic,(T01) It is the main topic,(T01) It is the main topic
28231,12,(T01) It is the main topic,(T01) It is the main topic,(T01) It is the main topic
28231,13,(T01) It is the main topic,(T01) It is the main topic,(T03) A related topic
28231,14,(T01) It is the main topic,(T01) It is the main topic,(T03) A related topic
28231,15,(T01) It is the main topic,(T01) It is the main topic,(T04) Other - No topic was introduced
28231,16,(T01) It is the main topic,(T01) It is the main topic,(T02) A subtopic
28231,17,(T01) It is the main topic,(T01) It is the main topic,(T03) A related topic
28231,18,(T01) It is the main topic,(T01) It is the main topic,(T02) A subtopic
28231,19,(T01) It is the main topic,(T01) It is the main topic,(T01) It is the main topic
28231,20,(T01) It is the main topic,(T01) It is the main topic,(T01) It is the main topic
28231,21,(T01) It is the main topic,(T01) It is the main topic,(T04) Other - No topic was introduced
28231,22,(T01) It is the main topic,(T01) It is the main topic,(T01) It is the main topic
28231,23,(T01) It is the main topic,(T01) It is the main topic,(T01) It is the main topic
28231,24,(T01) It is the main topic,(T01) It is the main topic,(T01) It is the main topic
28231,25,(T01) It is the main topic,(T01) It is the main topic,(T02) A subtopic
28231,26,(T01) It is the main topic,(T01) It is the main topic,(T02) A subtopic
28231,27,(T01) It is the main topic,(T01) It is the main topic,(T02) A subtopic
28231,28,(T01) It is the main topic,(T01) It is the main topic,(T01) It is the main topic
28231,29,(T01) It is the main topic,(T01) It is the main topic,(T02) A subtopic
28231,30,(T01) It is the main topic,(T01) It is the main topic,(T02) A subtopic
28231,31,(T01) It is the main topic,(T01) It is the main topic,(T04) Other - No topic was introduced
28231,32,(T01) It is the main topic,(T01) It is the main topic,(T03) A related topic
28231,33,(T01) It is the main topic,(T01) It is the main topic,(T02) A subtopic
28231,34,(T01) It is the main topic,(T01) It is the main topic,(T04) Other - No topic was introduced
28232,1,(T01) It is the main topic,(T01) It is the main topic,(T01) It is the main topic
